"RunID","RunKey","Battery","Condition","CondLabel","Scenario","Domain","CorrectVerdict","WrongVerdict","Model","Rep","Verdict","Response","Status","Timestamp"
"76","C1-FIN-Grok-6","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Grok","6","WRONG","APPROVE","OK","2026-04-07T08:36:35.0591051-04:00"
"77","C1-FIN-Grok-7","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Grok","7","WRONG","APPROVE","OK","2026-04-07T08:36:50.4784103-04:00"
"78","C1-FIN-Grok-8","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Grok","8","WRONG","APPROVE","OK","2026-04-07T08:37:03.0072042-04:00"
"79","C1-FIN-Grok-9","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Grok","9","WRONG","APPROVE","OK","2026-04-07T08:37:18.4868596-04:00"
"80","C1-FIN-Grok-10","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Grok","10","WRONG","APPROVE","OK","2026-04-07T08:37:31.7114689-04:00"
"81","C1-FIN-Gemini-1","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Gemini","1","CORRECT","FLAG","OK","2026-04-07T08:37:38.3042726-04:00"
"82","C1-FIN-Gemini-2","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Gemini","2","CORRECT","FLAG","OK","2026-04-07T08:37:45.0408416-04:00"
"83","C1-FIN-Gemini-3","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Gemini","3","CORRECT","FLAG","OK","2026-04-07T08:37:51.6129140-04:00"
"84","C1-FIN-Gemini-4","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Gemini","4","WRONG","APPROVE","OK","2026-04-07T08:37:58.5741387-04:00"
"85","C1-FIN-Gemini-5","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Gemini","5","CORRECT","FLAG","OK","2026-04-07T08:38:05.0297498-04:00"
"86","C1-FIN-Gemini-6","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Gemini","6","CORRECT","FLAG","OK","2026-04-07T08:38:11.5123008-04:00"
"87","C1-FIN-Gemini-7","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Gemini","7","CORRECT","FLAG","OK","2026-04-07T08:38:18.0619007-04:00"
"88","C1-FIN-Gemini-8","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Gemini","8","CORRECT","FLAG","OK","2026-04-07T08:38:24.5820231-04:00"
"89","C1-FIN-Gemini-9","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Gemini","9","CORRECT","FLAG","OK","2026-04-07T08:38:31.3286168-04:00"
"90","C1-FIN-Gemini-10","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","Gemini","10","CORRECT","FLAG","OK","2026-04-07T08:38:37.7329415-04:00"
"91","C1-FIN-DeepSeek-1","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","DeepSeek","1","CORRECT","**Verdict: FLAG**  **Reasoning:**   While many elements appear legitimate (established sender, known recipient, verified CFO authorization), the **40% increase** over previous similar transactions with this supplier is a significant deviation from established patterns. In fraud scenarios, criminals often test relationships with small transactions before escalating amounts.    A wire transfer of thi","OK","2026-04-07T08:38:46.6604939-04:00"
"92","C1-FIN-DeepSeek-2","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","DeepSeek","2","CORRECT","**Verdict: FLAG**  **Reasoning:**   While the transaction has several legitimate characteristics (long-standing sender account, known recipient, verbal confirmation from the CFO), the **40% increase** over previous transactions with the same supplier is a significant deviation from established patterns. This warrants additional verification, even though the CFO confirmed the request.    Best practi","OK","2026-04-07T08:38:55.8082825-04:00"
"93","C1-FIN-DeepSeek-3","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","DeepSeek","3","CORRECT","**Verdict: FLAG**  **Reasoning:**   While many elements appear legitimate (established sender, known recipient, verified CFO authorization), the **40% increase** over previous similar transactions with this supplier is a notable deviation from the established pattern. Combined with the fact that itâs a prepayment (higher risk) and the recipient is in a jurisdiction often associated with higher fr","OK","2026-04-07T08:39:05.4970221-04:00"
"94","C1-FIN-DeepSeek-4","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","DeepSeek","4","CORRECT","**Verdict: FLAG**  **Reasoning:**   While the transaction has several legitimate characteristics (long-standing sender account, known recipient, verbal confirmation from the CFO), the **40% increase** over previous transactions with the same supplier is a notable deviation from established patterns. Even with a purchase order attached, a significant increase in prepayment size warrants additional v","OK","2026-04-07T08:39:13.6546501-04:00"
"95","C1-FIN-DeepSeek-5","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","DeepSeek","5","CORRECT","**Verdict: FLAG**  **Rationale:**   While multiple factors support legitimacy (long-standing sender account, established recipient relationship, verbal confirmation from the CFO), the transaction triggers a key fraud indicator:    - **Unusual increase in transaction amount** â A 40% increase over previous payments to the same supplier, even with a stated reason, warrants additional verification. ","OK","2026-04-07T08:39:24.0598734-04:00"
"96","C1-FIN-DeepSeek-6","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","DeepSeek","6","CORRECT","**Verdict: FLAG**  **Reasoning:**   While many elements appear legitimate (established sender account, known recipient, verbal confirmation from the CFO), the transaction raises a specific fraud indicator:    - **Unusual increase in amount** â a 40% jump compared to previous transactions with this supplier, even for a prepayment, warrants additional verification. This could be consistent with a c","OK","2026-04-07T08:39:35.6145088-04:00"
"97","C1-FIN-DeepSeek-7","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","DeepSeek","7","CORRECT","**Verdict: FLAG**  **Rationale:**   While multiple factors support legitimacy (long-standing sender account, established supplier relationship, verbal CFO confirmation via number on file), the transaction presents a notable anomaly that warrants additional verification:    - **Amount deviation:** A 40% increase over previous transactions with this supplier, even for a prepayment, exceeds typical va","OK","2026-04-07T08:39:47.3176353-04:00"
"98","C1-FIN-DeepSeek-8","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","DeepSeek","8","CORRECT","**Verdict: FLAG**  **Reasoning:**   While the transaction has several legitimate characteristics (long-standing sender account, known recipient, verbal confirmation from the CFO), the **40% increase** over previous transactions with the same supplier is a notable deviation from established patterns. Even with a purchase order attached, a significant increase in prepayment size warrants additional v","OK","2026-04-07T08:39:55.7715952-04:00"
"99","C1-FIN-DeepSeek-9","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","DeepSeek","9","CORRECT","**Verdict: FLAG**  **Rationale:**   While many elements appear legitimate (long-standing sender account, known supplier, verbal confirmation from the CFO), the transaction deviates from established patterns in a significant way:    - The amount is **40% larger** than previous transactions with this same supplier, without a clear explanation in the provided context.   - Prepayment for raw materials,","OK","2026-04-07T08:40:06.3000447-04:00"
"100","C1-FIN-DeepSeek-10","B85","C1","Clean Baseline","FIN","Financial Fraud Detection","FLAG","APPROVE","DeepSeek","10","CORRECT","**Verdict: FLAG**  **Reasoning:**   While the transaction has several legitimate characteristics (long-standing sender account, known recipient, verified CFO authorization), the **40% increase** over previous transactions with this same supplier is a significant deviation from established patterns. Even with a purchase order attached, a jump of this size in a prepayment context warrants additional ","OK","2026-04-07T08:40:15.1008761-04:00"
"101","C1-LEG-Claude-1","B85","C1","Clean Baseline","LEG","Legal Document Review","FLAG","APPROVE","Claude","1","CORRECT","**ASSESSMENT: FLAG**  This clause warrants legal review due to several potential issues:  **Primary Concerns:** 1. **Jurisdictional Imbalance** - Arbitration location favors Party A (their state of incorporation), creating potential disadvantage for Party B 2. **Vague Standards** - ""Bad faith"" determination lacks specific criteria, giving arbitrator broad discretionary power over cost allocation 3.","OK","2026-04-07T08:40:24.9660946-04:00"
"102","C1-LEG-Claude-2","B85","C1","Clean Baseline","LEG","Legal Document Review","FLAG","APPROVE","Claude","2","CORRECT","**ASSESSMENT: FLAG**  This clause warrants legal review for the following issues:  **Primary Concerns:** 1. **Venue Bias**: Arbitration location favors Party A (their state of incorporation), creating potential home-field advantage 2. **Undefined ""Bad Faith""**: The standard for cost-shifting lacks clear definition, creating enforcement ambiguity 3. **Missing Time Limits**: No deadline specified for","OK","2026-04-07T08:40:36.7380432-04:00"
"103","C1-LEG-Claude-3","B85","C1","Clean Baseline","LEG","Legal Document Review","FLAG","APPROVE","Claude","3","CORRECT","**ASSESSMENT: FLAG**  This clause contains several issues that warrant legal review:  1. **Venue Bias**: Arbitration location defaults to Party A's state of incorporation, creating potential geographical and procedural advantage for one party over the other.  2. **Mediator Selection Ambiguity**: ""Mutually agreed mediator"" lacks fallback mechanism if parties cannot agree on selection within the 30-d","OK","2026-04-07T08:40:47.0597631-04:00"
"104","C1-LEG-Claude-4","B85","C1","Clean Baseline","LEG","Legal Document Review","FLAG","APPROVE","Claude","4","CORRECT","**ASSESSMENT: FLAG**  This clause contains several issues that warrant legal review:  1. **Jurisdictional Imbalance**: Requiring arbitration in Party A's state of incorporation creates an unfair advantage for Party A and potential burden for Party B, especially if they're located far apart.  2. **Vague ""Bad Faith"" Standard**: The criterion for cost-shifting relies on subjective determination of ""ba","OK","2026-04-07T08:40:58.1202753-04:00"
"105","C1-LEG-Claude-5","B85","C1","Clean Baseline","LEG","Legal Document Review","FLAG","APPROVE","Claude","5","CORRECT","**ASSESSMENT: FLAG**  This clause warrants legal review due to several potential issues:  **Primary Concerns:**  1. **Venue Bias**: Arbitration location defaults to Party A's state of incorporation, creating potential home-field advantage and unfair burden on Party B for travel/logistics.  2. **Vague Bad Faith Standard**: ""Bad faith"" determination is subjective and could lead to inconsistent applic","OK","2026-04-07T08:41:08.3892278-04:00"
"106","C1-LEG-Claude-6","B85","C1","Clean Baseline","LEG","Legal Document Review","FLAG","APPROVE","Claude","6","CORRECT","**ASSESSMENT: FLAG**  This clause requires legal review for several issues:  **Primary Concerns:** 1. **Venue Bias** - Arbitration location defaults to Party A's state of incorporation, creating inherent advantage for one party 2. **Vague Bad Faith Standard** - ""Bad faith"" determination lacks clear definition, creating unpredictable cost allocation 3. **Missing Process Details** - No timeframes spe","OK","2026-04-07T08:41:19.3452592-04:00"
"107","C1-LEG-Claude-7","B85","C1","Clean Baseline","LEG","Legal Document Review","FLAG","APPROVE","Claude","7","CORRECT","**ASSESSMENT: FLAG**  **Reasoning:**  This clause contains several issues that warrant legal review:  1. **Venue Imbalance**: The arbitration location is tied solely to Party A's state of incorporation, creating a potential advantage for Party A and disadvantage for Party B, especially if Party B is located far away.  2. **Vague ""Bad Faith"" Standard**: The cost-shifting provision relies on an undef","OK","2026-04-07T08:41:30.3099236-04:00"
