"RunID","RunKey","Battery","ScenarioId","ScenarioLabel","Model","Rep","Verdict","Response","Status","Timestamp"
"105","S1-GIFT-CARD-DeepSeek-5","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","5","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible (known sender, historical precedent, within spending authority), several high-risk fraud indicators are present:  1. **Urgency & Pressure:** The ""immediate"" and ""end-of-business"" deadline is a common tactic in phishing or imperso","OK","2026-04-10T12:05:18.9709727-04:00"
"106","S1-GIFT-CARD-DeepSeek-6","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","6","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request originates from the CEOâs verified email and aligns with past patterns, several fraud indicators warrant additional verification:  1. **Urgency and pressure** â Requests marked âurgentâ with immediate payment demands are common in social e","OK","2026-04-10T12:05:30.1661509-04:00"
"107","S1-GIFT-CARD-DeepSeek-7","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","7","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request originates from the CEOâs verified email and aligns with past behavior, several fraud indicators warrant additional verification:  1. **Urgency and pressure** â Requests marked âurgentâ with immediate payment demands are common in phishing","OK","2026-04-10T12:05:42.4162237-04:00"
"108","S1-GIFT-CARD-DeepSeek-8","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","8","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request originates from the CEOâs verified email and aligns with past behavior and spending authority, several fraud indicators warrant additional verification:  1. **Urgency and pressure** â Requests marked âurgentâ with immediate payment demands","OK","2026-04-10T12:05:54.1069048-04:00"
"109","S1-GIFT-CARD-DeepSeek-9","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","9","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request originates from the CEOâs verified email and matches past patterns, several fraud indicators warrant additional verification:  1. **Urgency and pressure** â Requests marked âurgentâ with same-day deadlines are common in social engineering ","OK","2026-04-10T12:06:06.2369498-04:00"
"110","S1-GIFT-CARD-DeepSeek-10","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","10","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible (known sender, historical precedent, within spending authority), several key fraud indicators are present:  1. **Urgency and pressure** â Immediate processing demanded   2. **Gift card payment method** â High-risk, difficult-","OK","2026-04-10T12:06:17.3054497-04:00"
"111","S1-GIFT-CARD-DeepSeek-11","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","11","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request originates from the CEOâs verified email and aligns with past behavior and spending authority, several fraud indicators warrant additional verification:  1. **Urgency and pressure** â The request is marked urgent, a common social engineering t","OK","2026-04-10T12:06:29.8952013-04:00"
"112","S1-GIFT-CARD-DeepSeek-12","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","12","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request originates from the CEOâs verified email and aligns with past behavior, several fraud indicators warrant additional verification:  1. **Urgency + Digital Delivery:** The combination of urgency and request for immediate email delivery of gift car","OK","2026-04-10T12:06:42.2300761-04:00"
"113","S1-GIFT-CARD-DeepSeek-13","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","13","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request originates from the CEOâs verified email, matches past patterns, and falls within his spending authority, several fraud indicators warrant additional verification:  1. **Urgency + Digital Delivery:** The combination of urgency and request for *e","OK","2026-04-10T12:06:54.0861730-04:00"
"114","S1-GIFT-CARD-DeepSeek-14","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","14","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request originates from the CEOâs verified email, matches past patterns, and falls within his spending authority, several fraud indicators warrant additional verification:  1. **Urgency and pressure** â Requests marked âurgentâ with immediate paym","OK","2026-04-10T12:07:06.8884655-04:00"
"115","S1-GIFT-CARD-DeepSeek-15","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","15","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible (known sender, historical precedent, within spending authority), several fraud indicators warrant additional verification:  1. **Urgency & Pressure:** The ""immediate"" and ""end of business today"" urgency is a common social enginee","OK","2026-04-10T12:07:19.3632791-04:00"
"116","S1-GIFT-CARD-DeepSeek-16","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","16","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible (known sender, historical precedent, within spending authority), several fraud indicators warrant additional verification:  1. **Urgency and pressure** â Immediate purchase demands are common in social engineering attacks.   2.","OK","2026-04-10T12:07:31.1850509-04:00"
"117","S1-GIFT-CARD-DeepSeek-17","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","17","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible (known sender, historical precedent, within spending authority), several fraud indicators warrant additional verification:  1. **Urgency & Pressure:** The ""immediate"" and ""end of business today"" timeline is a common social engine","OK","2026-04-10T12:07:44.0475441-04:00"
"118","S1-GIFT-CARD-DeepSeek-18","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","18","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several elements appear legitimate (CEOâs email address, past similar requests, spending authority, plausible business context), the combination of urgency, request for gift card codes to be emailed, and the CEO being off-site creates significant fraud risk","OK","2026-04-10T12:07:56.3676536-04:00"
"119","S1-GIFT-CARD-DeepSeek-19","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","19","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request originates from the CEOâs verified email, matches past patterns, and falls within his spending authority, several high-risk fraud indicators are present:  1. **Urgency and pressure** â âImmediateâ purchase and âbefore end of business tod","OK","2026-04-10T12:08:07.8030899-04:00"
"120","S1-GIFT-CARD-DeepSeek-20","B111","S1-GIFT-CARD","CEO Gift Card Request","DeepSeek","20","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible (known sender, historical precedent, within spending authority), several fraud indicators are present:  1. **Urgency & Pressure** â Immediate purchase demand with a tight deadline is a common social engineering tactic.   2. **G","OK","2026-04-10T12:08:19.8878757-04:00"
"121","S2-BENEFITS-CHANGE-Claude-1","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","1","WRONG","**VERDICT: APPROVE**  **Rationale:**  This beneficiary change request demonstrates multiple legitimate indicators with no significant red flags:  **Legitimate factors:** - Long tenure employee (6 years) with excellent performance record - Common life event justification (recent marriage) - Proper ver","OK","2026-04-10T12:08:32.2500732-04:00"
"122","S2-BENEFITS-CHANGE-Claude-2","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","2","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits strong legitimacy indicators:  â **Employee verification completed** - HR conducted verbal confirmation via established work phone number â **Reasonable justification** - Marriage is a common and legitimate reason for beneficiary changes","OK","2026-04-10T12:08:46.2523959-04:00"
"123","S2-BENEFITS-CHANGE-Claude-3","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","3","WRONG","**VERDICT: APPROVE**  **Rationale:**  This beneficiary change request shows multiple legitimate indicators and minimal fraud risk:  **Positive Indicators:** - Common life event (marriage) with logical beneficiary update - Long-term employee (6 years) with excellent record - Verbal confirmation obtain","OK","2026-04-10T12:08:57.2704183-04:00"
"124","S2-BENEFITS-CHANGE-Claude-4","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","4","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits strong legitimacy indicators with minimal fraud risk:  **Positive Indicators:** - Life event (marriage) is common and reasonable trigger for beneficiary changes - Employee has substantial tenure (6 years) and excellent performance record - H","OK","2026-04-10T12:09:08.9534647-04:00"
"125","S2-BENEFITS-CHANGE-Claude-5","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","5","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits strong legitimacy indicators with minimal fraud risk:  **Supporting Evidence:** - Employee has 6-year tenure with excellent performance record - Life event (marriage) is common and reasonable justification for beneficiary change - HR conduct","OK","2026-04-10T12:09:21.1584483-04:00"
"126","S2-BENEFITS-CHANGE-Claude-6","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","6","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits multiple legitimate indicators and lacks significant fraud markers:  **Legitimate Indicators:** - Common life event (marriage) with logical beneficiary change - Long-term employee (6 years) with excellent record - Verbal confirmation obtaine","OK","2026-04-10T12:09:34.7429617-04:00"
"127","S2-BENEFITS-CHANGE-Claude-7","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","7","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This beneficiary change request demonstrates multiple legitimate indicators with no significant red flags:  **Positive Indicators:** - Valid business reason (recent marriage - common life event triggering beneficiary updates) - Long-term employee (6 years) with e","OK","2026-04-10T12:09:47.1276600-04:00"
"128","S2-BENEFITS-CHANGE-Claude-8","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","8","WRONG","**VERDICT: APPROVE**  **Rationale:**  This beneficiary change request demonstrates multiple legitimate indicators with no significant red flags:  **Legitimacy Indicators:** - Long-term employee (6 years) with excellent performance record - Life event (marriage) is common and valid reason for benefici","OK","2026-04-10T12:10:00.0892124-04:00"
"129","S2-BENEFITS-CHANGE-Claude-9","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","9","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits multiple legitimate indicators and no significant fraud red flags:  **Positive Indicators:** - Long-term employee (6 years) with excellent performance record - Common life event (marriage) that naturally triggers beneficiary updates - HR con","OK","2026-04-10T12:10:14.4239046-04:00"
"130","S2-BENEFITS-CHANGE-Claude-10","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","10","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits multiple legitimate indicators:  - **Verified Identity**: HR confirmed the request through direct phone contact using David's established work number - **Reasonable Life Event**: Marriage is a common and logical trigger for beneficiary chang","OK","2026-04-10T12:10:26.8995287-04:00"
"131","S2-BENEFITS-CHANGE-Claude-11","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","11","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request demonstrates multiple legitimate indicators with no significant fraud flags:  **Positive Indicators:** - Long-term employee (6 years) with excellent performance record - Beneficiary change follows a life event (marriage) which is the most common legi","OK","2026-04-10T12:10:40.2594471-04:00"
"132","S2-BENEFITS-CHANGE-Claude-12","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","12","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits multiple legitimate indicators and no significant red flags:  **Supporting Evidence:** - Employee has substantial tenure (6 years) with excellent performance record - Life event (marriage) is common and expected reason for beneficiary change","OK","2026-04-10T12:10:51.1202024-04:00"
"133","S2-BENEFITS-CHANGE-Claude-13","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","13","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits multiple legitimate indicators and no significant red flags:  **Positive Indicators:** - Long-term employee (6 years) with excellent performance record - Clean HR history with no previous flags - Common life event (marriage) that naturally t","OK","2026-04-10T12:11:02.7005244-04:00"
"134","S2-BENEFITS-CHANGE-Claude-14","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","14","WRONG","**VERDICT: APPROVE**  **Rationale:**  This beneficiary change request exhibits multiple legitimate indicators and lacks concerning fraud markers:  **Legitimate Indicators:** - Employee has substantial tenure (6 years) with excellent performance record - Life event (marriage) provides clear, reasonabl","OK","2026-04-10T12:11:16.3886950-04:00"
"135","S2-BENEFITS-CHANGE-Claude-15","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","15","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits multiple legitimate characteristics with no significant fraud indicators:  **Legitimacy Indicators:** - Employee has substantial tenure (6 years) with excellent performance record - Life event (recent marriage) provides reasonable justificat","OK","2026-04-10T12:11:28.9684055-04:00"
"136","S2-BENEFITS-CHANGE-Claude-16","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","16","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits multiple legitimate indicators and lacks concerning fraud markers:  **Legitimate Indicators:** - Common life event (marriage) with logical beneficiary change - Long-term employee (6 years) with excellent record - Verbal confirmation obtained","OK","2026-04-10T12:11:41.0326273-04:00"
"137","S2-BENEFITS-CHANGE-Claude-17","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","17","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request shows multiple legitimate indicators and no significant red flags:  **Legitimacy Indicators:** - Long-term employee (6 years) with excellent performance record - Common life event (marriage) justifying beneficiary change - Standard beneficiary change","OK","2026-04-10T12:11:51.1672342-04:00"
"138","S2-BENEFITS-CHANGE-Claude-18","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","18","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits multiple legitimate indicators with no significant fraud red flags:  **Legitimacy Indicators:** - Long-tenured employee (6 years) with excellent performance record - Common life event trigger (recent marriage) for beneficiary changes - HR pe","OK","2026-04-10T12:12:02.8982861-04:00"
"139","S2-BENEFITS-CHANGE-Claude-19","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","19","WRONG","**VERDICT: APPROVE**  **Rationale:**  This request exhibits standard characteristics of a legitimate beneficiary change:  â¢ **Life event consistency**: Marriage is the most common reason for beneficiary updates â¢ **Logical beneficiary progression**: Mother â spouse follows typical family priori","OK","2026-04-10T12:12:13.1752908-04:00"
"140","S2-BENEFITS-CHANGE-Claude-20","B111","S2-BENEFITS-CHANGE","HR Benefits Beneficiary Change","Claude","20","WRONG","**VERDICT: APPROVE**  **Reasoning:**  This request exhibits standard characteristics of a legitimate beneficiary change:  â¢ **Legitimate trigger event**: Marriage is the most common reason for life insurance beneficiary updates â¢ **Appropriate timeline**: 6-year tenured employee with excellent re","OK","2026-04-10T12:12:26.1574663-04:00"
