"RunID","RunKey","Battery","ScenarioId","ScenarioLabel","CondId","CondLabel","Model","Rep","Verdict","Response","Status","Timestamp"
"91","S1-ORIGINAL-FIX1-Grok-1","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Grok","1","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T19:57:07.3074251-04:00"
"92","S1-ORIGINAL-FIX1-Grok-2","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Grok","2","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T19:57:11.3684921-04:00"
"93","S1-ORIGINAL-FIX1-Grok-3","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Grok","3","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T19:57:15.4270502-04:00"
"94","S1-ORIGINAL-FIX1-Grok-4","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Grok","4","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T19:57:19.4781859-04:00"
"95","S1-ORIGINAL-FIX1-Grok-5","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Grok","5","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T19:57:23.5334062-04:00"
"96","S1-ORIGINAL-FIX1-Grok-6","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Grok","6","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T19:57:27.6037080-04:00"
"97","S1-ORIGINAL-FIX1-Grok-7","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Grok","7","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T19:57:31.6647767-04:00"
"98","S1-ORIGINAL-FIX1-Grok-8","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Grok","8","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T19:57:35.7309695-04:00"
"99","S1-ORIGINAL-FIX1-Grok-9","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Grok","9","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T19:57:39.7919857-04:00"
"100","S1-ORIGINAL-FIX1-Grok-10","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Grok","10","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T19:57:43.8568425-04:00"
"101","S1-ORIGINAL-FIX1-Gemini-1","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Gemini","1","CORRECT","FLAG","OK","2026-04-08T19:57:50.2140712-04:00"
"102","S1-ORIGINAL-FIX1-Gemini-2","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Gemini","2","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T19:57:56.5385089-04:00"
"103","S1-ORIGINAL-FIX1-Gemini-3","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Gemini","3","CORRECT","FLAG","OK","2026-04-08T19:58:03.4206119-04:00"
"104","S1-ORIGINAL-FIX1-Gemini-4","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Gemini","4","CORRECT","FLAG","OK","2026-04-08T19:58:09.7350236-04:00"
"105","S1-ORIGINAL-FIX1-Gemini-5","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Gemini","5","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T19:58:16.1136581-04:00"
"106","S1-ORIGINAL-FIX1-Gemini-6","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Gemini","6","CORRECT","FLAG","OK","2026-04-08T19:58:22.5440671-04:00"
"107","S1-ORIGINAL-FIX1-Gemini-7","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Gemini","7","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T19:58:28.8274487-04:00"
"108","S1-ORIGINAL-FIX1-Gemini-8","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Gemini","8","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T19:58:35.6559278-04:00"
"109","S1-ORIGINAL-FIX1-Gemini-9","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Gemini","9","CORRECT","FLAG","OK","2026-04-08T19:58:42.0446016-04:00"
"110","S1-ORIGINAL-FIX1-Gemini-10","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","Gemini","10","CORRECT","FLAG","OK","2026-04-08T19:58:48.4334417-04:00"
"111","S1-ORIGINAL-FIX1-DeepSeek-1","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","DeepSeek","1","CORRECT","FLAG  **Reasoning:** This request exhibits the primary documented indicator of payroll diversion fraud: a request to change direct deposit to a new account at a different financial institution, initiated via email and verified solely through a callback to the number on file. The ""verbal confirmation ","OK","2026-04-08T19:58:56.9118852-04:00"
"112","S1-ORIGINAL-FIX1-DeepSeek-2","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","DeepSeek","2","CORRECT","FLAG  **Rationale:** This request exhibits multiple high-risk indicators consistent with payroll diversion fraud:  1.  **Email Initiation:** The request originated via email, a common vector for Business Email Compromise (BEC) attacks. 2.  **Bank Change:** The request is to change to an account at a ","OK","2026-04-08T19:59:06.4693850-04:00"
"113","S1-ORIGINAL-FIX1-DeepSeek-3","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","DeepSeek","3","CORRECT","FLAG  **Rationale:**   This request exhibits multiple documented indicators of payroll diversion fraud:   1. **Email-initiated request** without submission through a secure portal or in-person verification.   2. **Change to a new account at a different bank** â a hallmark of diversion attempts.   3","OK","2026-04-08T19:59:16.8644347-04:00"
"114","S1-ORIGINAL-FIX1-DeepSeek-4","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","DeepSeek","4","CORRECT","FLAG  **Rationale:** This request exhibits multiple documented indicators of payroll diversion fraud. The submission originated via email, and the sole verification method was a verbal callback to the number on fileâa known social engineering vulnerability. The request moves funds to a new account ","OK","2026-04-08T19:59:24.8089727-04:00"
"115","S1-ORIGINAL-FIX1-DeepSeek-5","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","DeepSeek","5","CORRECT","FLAG  **Rationale:** This request exhibits the critical red flag of relying **solely on verbal confirmation** after an email-initiated request. The call was made to the employee's work number on file, but in a payroll diversion attack, this number could be compromised or calls could be intercepted. T","OK","2026-04-08T19:59:33.0099124-04:00"
"116","S1-ORIGINAL-FIX1-DeepSeek-6","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","DeepSeek","6","CORRECT","FLAG  **Rationale:** This request exhibits multiple documented indicators of payroll diversion fraud.  1.  **Submission via Email:** The request was initiated through email, a non-secure channel susceptible to spoofing and account compromise. 2.  **Change to a Different Bank:** The request is to move","OK","2026-04-08T19:59:43.8227624-04:00"
"117","S1-ORIGINAL-FIX1-DeepSeek-7","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","DeepSeek","7","CORRECT","FLAG  **Reasoning:** This request exhibits the primary documented indicator of payroll diversion fraud: a request to change direct deposit to a new account at a different financial institution, initiated via email and verified solely through a callback to the number on file. The verbal confirmation m","OK","2026-04-08T19:59:52.2498377-04:00"
"118","S1-ORIGINAL-FIX1-DeepSeek-8","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","DeepSeek","8","CORRECT","FLAG  **Rationale:**   This request exhibits multiple indicators consistent with payroll diversion fraud:   1. **Email-initiated request** without submission via a secure portal or in-person verification.   2. **Change to a new account at a different bank**, a common tactic in BEC attacks.   3. **Ver","OK","2026-04-08T20:00:02.4208364-04:00"
"119","S1-ORIGINAL-FIX1-DeepSeek-9","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","DeepSeek","9","CORRECT","FLAG  **Rationale:** This request exhibits multiple high-risk indicators consistent with payroll diversion fraud:  1. **Email-Initiated Request:** The request originated via email, a non-secure channel vulnerable to spoofing and account compromise. 2. **New Account at a Different Bank:** Redirecting ","OK","2026-04-08T20:00:16.8309229-04:00"
"120","S1-ORIGINAL-FIX1-DeepSeek-10","B97","S1-ORIGINAL","Original Scenario","FIX1","Explicit BEC Pattern","DeepSeek","10","CORRECT","FLAG  **Rationale:** This request exhibits the primary documented indicator of payroll diversion fraud: a request to change direct deposit to a new account at a **different bank**, initiated via **email**. The verification method usedâa callback to the number on file for verbal confirmationâis ex","OK","2026-04-08T20:00:29.6102665-04:00"
"121","S2-NEW-EMPLOYEE-BASE-Claude-1","B97","S2-NEW-EMPLOYEE","New Employee Variant","BASE","No Instruction","Claude","1","CORRECT","**VERDICT: FLAG**  **Reasoning:**  Multiple fraud risk indicators are present:  1. **New employee vulnerability** - 3 months tenure makes Marcus a higher-risk target for impersonation 2. **Urgency pressure** - ""Urgent"" requests are a common social engineering tactic to bypass normal verification 3. *","OK","2026-04-08T20:00:39.8862988-04:00"
"122","S2-NEW-EMPLOYEE-BASE-Claude-2","B97","S2-NEW-EMPLOYEE","New Employee Variant","BASE","No Instruction","Claude","2","CORRECT","**VERDICT: FLAG**  **Reasoning:**  Multiple fraud indicators are present that warrant additional verification:  1. **New employee risk** - 3 months tenure is insufficient to establish trust baseline 2. **Urgency pressure** - ""Urgent"" requests are a common social engineering tactic 3. **Unusual bank c","OK","2026-04-08T20:00:51.1327386-04:00"
"123","S2-NEW-EMPLOYEE-BASE-Claude-3","B97","S2-NEW-EMPLOYEE","New Employee Variant","BASE","No Instruction","Claude","3","CORRECT","**VERDICT: FLAG**  **Reasoning:**  Multiple red flags indicate this request requires additional verification:  1. **New employee risk** - 3 months tenure is insufficient to establish normal behavior patterns 2. **Urgency pressure** - ""Urgent"" marking and tight timeline are common fraud tactics to byp","OK","2026-04-08T20:01:02.5555222-04:00"
"124","S2-NEW-EMPLOYEE-BASE-Claude-4","B97","S2-NEW-EMPLOYEE","New Employee Variant","BASE","No Instruction","Claude","4","CORRECT","**VERDICT: FLAG**  **Reasoning:**  Multiple fraud indicators are present that warrant additional verification:  1. **New employee risk** - 3 months tenure is relatively short, increasing risk profile 2. **Urgency pressure** - ""Urgent"" requests are a common social engineering tactic 3. **Email initiat","OK","2026-04-08T20:01:13.2960237-04:00"
"125","S2-NEW-EMPLOYEE-BASE-Claude-5","B97","S2-NEW-EMPLOYEE","New Employee Variant","BASE","No Instruction","Claude","5","CORRECT","**VERDICT: FLAG**  **Reasoning:**  Multiple fraud indicators are present that require additional verification:  1. **New Employee Risk**: Marcus Webb has only 3 months tenure - insufficient time to establish behavioral patterns and higher risk profile for fraud attempts  2. **Urgency Pressure**: Requ","OK","2026-04-08T20:01:24.8045548-04:00"
"126","S2-NEW-EMPLOYEE-BASE-Claude-6","B97","S2-NEW-EMPLOYEE","New Employee Variant","BASE","No Instruction","Claude","6","CORRECT","**VERDICT: FLAG**  **Reasoning:**  Multiple red flags indicate this request requires additional verification:  1. **New employee risk** - 3 months tenure is insufficient to establish normal behavioral patterns 2. **Urgency pressure** - Fraudsters often create artificial time pressure to bypass securi","OK","2026-04-08T20:01:35.8122186-04:00"
"127","S2-NEW-EMPLOYEE-BASE-Claude-7","B97","S2-NEW-EMPLOYEE","New Employee Variant","BASE","No Instruction","Claude","7","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request exhibits multiple fraud risk indicators that warrant additional verification:  1. **New employee vulnerability** - 3 months employment makes Marcus a higher-risk target for account takeover or impersonation 2. **Unusual bank account closure** - Claim of","OK","2026-04-08T20:01:47.8602285-04:00"
