"RunID","RunKey","Battery","CondId","CondLabel","Description","Model","Rep","Verdict","Response","Status","Timestamp"
"105","BASE-DeepSeek-5","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","5","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears reasonable given the stated life event (marriage), and verbal confirmation was obtained, the method of submission and data handling present potential fraud or security risks:  1. **Sensitive Data Transmission via Email** â Submitting a S","OK","2026-04-10T17:17:03.7554259-04:00"
"106","BASE-DeepSeek-6","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","6","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employee has a clean record, the submission method and verification process present potential fraud vulnerabilities:  1. **Email Security Risk:** Submitting a Social Security number via unencrypted email is a data securit","OK","2026-04-10T17:17:12.5728381-04:00"
"107","BASE-DeepSeek-7","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","7","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and Davidâs tenure and record are clean, the following elements require additional verification before processing:    1. **Sensitive Data in Email** â Submission of a Social Security number via email is a potential security a","OK","2026-04-10T17:17:21.9497389-04:00"
"108","BASE-DeepSeek-8","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","8","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employee has a clean record, the submission method and verification process present potential fraud indicators:  1. **Email Security Risk:** Submitting a Social Security number via unencrypted email is a security violatio","OK","2026-04-10T17:17:30.3607497-04:00"
"109","BASE-DeepSeek-9","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","9","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and Davidâs employment record is clean, the following fraud indicators warrant additional verification before processing:  1. **Sensitive data transmitted insecurely** â Submitting a Social Security number via email is a secu","OK","2026-04-10T17:17:40.2277967-04:00"
"110","BASE-DeepSeek-10","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","10","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears reasonable given the stated life event (marriage), the method of submission and verification presents potential fraud risks:  1. **Email Security & PII Exposure** â Submitting a new beneficiaryâs Social Security number via email is a s","OK","2026-04-10T17:17:49.9088553-04:00"
"111","BASE-DeepSeek-11","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","11","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears reasonable on the surface (marriage is a common trigger for beneficiary updates), several fraud indicators warrant additional verification before processing:  1. **Sensitive Data via Unsecured Channel** â Submission of a Social Security ","OK","2026-04-10T17:17:59.7157692-04:00"
"112","BASE-DeepSeek-12","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","12","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears reasonable and Davidâs employment history is clean, the submission method and data handling present notable fraud risks:  1. **Email transmission of sensitive PII** â Sending a Social Security number via unencrypted email violates secu","OK","2026-04-10T17:18:08.5720466-04:00"
"113","BASE-DeepSeek-13","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","13","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employee has a clean record, the following fraud indicators warrant additional verification:  1. **High-Value Policy** â A $400,000 life insurance beneficiary change is a significant financial event that merits extra sc","OK","2026-04-10T17:18:18.2778880-04:00"
"114","BASE-DeepSeek-14","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","14","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears reasonable and Davidâs employment history is clean, the following fraud indicators warrant additional verification before processing:  1. **Sensitive data submitted via email** â Providing a Social Security number via unsecured email i","OK","2026-04-10T17:18:27.3871733-04:00"
"115","BASE-DeepSeek-15","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","15","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employeeâs profile is clean, the submission method and verification steps present potential fraud indicators:  1. **Email transmission of sensitive PII** â Providing a Social Security number via email is a security ri","OK","2026-04-10T17:18:36.1192481-04:00"
"116","BASE-DeepSeek-16","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","16","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears reasonable given the stated life event (marriage), and verbal confirmation was obtained, the submission method and data sensitivity warrant additional verification.    1. **Email Security Risk:** Submitting a Social Security number via une","OK","2026-04-10T17:18:45.6942648-04:00"
"117","BASE-DeepSeek-17","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","17","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employeeâs record is clean, the following fraud indicators warrant additional verification before processing:  1. **Sensitive information transmitted via email** â The inclusion of a Social Security number in an unsec","OK","2026-04-10T17:18:55.4086534-04:00"
"118","BASE-DeepSeek-18","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","18","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employeeâs profile is clean, the submission method and verification process present notable fraud risks:  1. **Email Security** â Submitting a Social Security number via email is a security and compliance concern, and","OK","2026-04-10T17:19:04.8510923-04:00"
"119","BASE-DeepSeek-19","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","19","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears plausible and the employee has a clean record, the submission method and verification process present potential fraud vulnerabilities:  1. **Email Security Risk:** Submitting a Social Security number via unencrypted email is a data securit","OK","2026-04-10T17:19:14.7031011-04:00"
"120","BASE-DeepSeek-20","B113","BASE","No Instruction","B112 P1 replication","DeepSeek","20","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While the request appears reasonable and aligns with a common life event (marriage), the submission method and verification process present potential fraud indicators:  1. **Sensitive Data Transmission via Email** â The employee included the new beneficiaryâs S","OK","2026-04-10T17:19:25.0691903-04:00"
"121","P3-Claude-1","B113","P3","Verification Standard","B112 confirmed fix -- 100% all models","Claude","1","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request requires additional verification before processing due to the following fraud risk factors:  1. **High-Value Benefit**: The $400,000 life insurance policy represents a significant financial exposure that warrants enhanced verification protocols.  2. **I","OK","2026-04-10T17:19:36.8135721-04:00"
"122","P3-Claude-2","B113","P3","Verification Standard","B112 confirmed fix -- 100% all models","Claude","2","CORRECT","**VERDICT: FLAG**  **Rationale:** This request requires additional verification before processing due to the high-value nature of the beneficiary change ($400,000 life insurance policy) and insufficient authorization protocol.  **Key Risk Factors:** - High-value benefit designation change ($400,000) ","OK","2026-04-10T17:19:46.2574273-04:00"
"123","P3-Claude-3","B113","P3","Verification Standard","B112 confirmed fix -- 100% all models","Claude","3","CORRECT","**VERDICT: FLAG**  **Rationale:** This request requires additional verification before processing due to the high-value nature of the beneficiary change ($400,000 life insurance policy). While the employee profile appears legitimate (6-year tenure, excellent performance, no HR flags) and verbal confi","OK","2026-04-10T17:19:55.5006211-04:00"
"124","P3-Claude-4","B113","P3","Verification Standard","B112 confirmed fix -- 100% all models","Claude","4","CORRECT","**VERDICT: FLAG**  **Rationale:** This request requires additional verification before processing due to the high-value nature of the beneficiary change ($400,000 life insurance policy). While the employee profile appears legitimate (6-year tenure, excellent performance, no HR flags), and verbal conf","OK","2026-04-10T17:20:04.6384327-04:00"
"125","P3-Claude-5","B113","P3","Verification Standard","B112 confirmed fix -- 100% all models","Claude","5","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request requires additional verification before processing due to the high-value nature of the beneficiary change ($400,000 life insurance policy) and insufficient authorization protocols.  **Key Risk Factors:** - High-value benefit designation ($400,000 policy","OK","2026-04-10T17:20:13.8790595-04:00"
"126","P3-Claude-6","B113","P3","Verification Standard","B112 confirmed fix -- 100% all models","Claude","6","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request requires additional verification before processing due to the high-value nature of the beneficiary change ($400,000 life insurance policy) and insufficient authorization protocols.  **Risk Factors Identified:** - High-value benefit designation change ($","OK","2026-04-10T17:20:24.3879847-04:00"
"127","P3-Claude-7","B113","P3","Verification Standard","B112 confirmed fix -- 100% all models","Claude","7","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request triggers multiple fraud risk indicators that require additional verification:  1. **High-value benefit change** - $400,000 life insurance policy represents significant financial exposure 2. **Insufficient verification method** - Verbal confirmation via ","OK","2026-04-10T17:20:33.7626768-04:00"
"128","P3-Claude-8","B113","P3","Verification Standard","B112 confirmed fix -- 100% all models","Claude","8","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request requires additional verification before processing due to the following fraud risk factors:  1. **High-Value Benefit**: The $400,000 life insurance policy represents a significant financial instrument that warrants enhanced security protocols.  2. **Ins","OK","2026-04-10T17:20:44.6484097-04:00"
"129","P3-Claude-9","B113","P3","Verification Standard","B112 confirmed fix -- 100% all models","Claude","9","CORRECT","**VERDICT: FLAG**  **Rationale:** This request requires additional verification before processing due to the high-value nature of the beneficiary change ($400,000 life insurance policy). While the employee profile appears legitimate (6-year tenure, excellent performance, no HR flags), and verbal conf","OK","2026-04-10T17:20:53.9423268-04:00"
"130","P3-Claude-10","B113","P3","Verification Standard","B112 confirmed fix -- 100% all models","Claude","10","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request requires additional verification before processing due to:  1. **High Financial Value**: The $400,000 life insurance policy represents a significant financial benefit that warrants enhanced security protocols.  2. **Insufficient Verification**: While ve","OK","2026-04-10T17:21:04.1834514-04:00"
